210X1,0.002587205618143483
210X2,0.000868144858457346
210X3,0.0
210X4,0.0009996799368110255
210X5,0.0
210X6,0.006512704129397873
210X7,0.0002854475636261758
210X8,0.0016098986416199115
210X9,0.00022426487849557704
210X10,0.0016560973985370122
210X11,0.000651369079819699
210X12,0.010950896773773002
210X13,0.0
210X14,0.0
210X15,0.0005036705044865417
210X16,0.0
210X18,0.0
210X19,0.0
210X20,0.00033112209363935543
210X21,0.0
210X22,0.0
210X23,0.0006998048379903574
210X24,0.0
210X25,0.0
210X26,0.0003464090989578598
210X27,0.0
210X28,0.0
210X29,0.0
210X30,0.0
210X32,0.0
210X33,0.0
210X34,0.0006285420054711118
210X35,0.0
210X36,0.01266087240549707
210X37,0.0
210X38,0.0
210X39,0.0012482932471320374
210X40,0.0
210X41,0.0
210X42,0.0
210X43,0.0004787364085953816
210X44,0.0
210X45,0.0
210X46,0.00025154418064533417
210X47,0.0
210X48,0.0
210X49,0.0
210X50,0.0
210X51,0.0
210X52,0.006192212224674441
210X53,0.00017860814467861666
210X54,0.000252400158645869
210X55,0.0
210X56,0.0
210X57,0.0
210X58,0.0007574233512520871
210X59,0.0
210X60,0.0
210X61,0.0006753159771867037
210X62,0.00035771282382167645
210X63,0.00011563583150804502
210X64,0.0
210X65,0.0
210X66,0.0002644460736199616
210X67,0.0
210X68,0.0
210X69,0.000855183882768788
210X70,0.0
210X71,0.0
210X72,0.0
210X73,0.00019857129976862684
210X74,0.0
210X75,0.0
210X76,0.0
210X77,0.0
210X78,0.0
210X79,0.0
210X80,0.0
210X81,9.7118924479396e-05
210X82,0.0006188313520093357
210X83,0.0
210X84,0.00013348372495781155
210X85,0.002722886250800316
210X86,0.0016520255649873719
210X87,0.0019358872307635802
210X88,0.00046536110112026165
210X89,0.0012867866779224656
210X90,0.0
210X91,0.0007118307439336814
210X92,0.0
210X93,0.0
210X94,8.818773864438532e-05
210X95,0.0
210X96,0.0008003570718337966
210X97,0.0
210X98,0.0
210X99,0.0
210X100,0.0020728239435168798
210X101,0.0003150260229716564
210X102,0.0
210X103,0.0
210X104,0.002506441186175852
210X105,0.0001669485595106776
210X106,0.002815364387142285
210X107,0.0
210X108,0.0
210X109,0.0
210X110,0.0
210X111,0.0
210X112,0.0008010634552907743
210X113,0.0026773737842505463
210X114,0.00015217082058913535
210X115,0.0
210X116,0.0
210X117,0.0006548251653671648
210X118,0.0002723733364859744
210X119,0.0
210X120,0.0
210X121,0.0
210X122,0.0
210X123,0.0004488878404748005
210X124,0.0
210X125,0.0003516496107667334
210X126,0.0
210X127,0.0
210X128,0.00020570453341324496
210X129,0.0
210X130,0.00033884472885797764
210X131,0.0
210X132,0.0
210X133,0.00022333134635824743
210X134,0.0003684209395481871
210X135,0.0
210X136,0.0
210X137,0.0
210X138,0.0
210X139,0.0
210X140,0.0
210X141,0.0
210X142,0.0012460520419522198
210X143,0.0
210X144,0.00028444608458895996
210X145,0.0004578482686648134
210X146,0.0
210X147,0.0003753062072590852
210X148,0.0005614431873023193
210X149,0.0
210X150,0.0010100163943110667
210X151,0.0
210X152,0.0015654239893186366
210X153,0.0008150127690812954
210X154,0.00455252635097901
210X155,0.00136120014868713
210X156,7.990744205611467e-05
210X157,0.0
210X158,0.013407631133861663
210X159,0.001980073968767355
210X160,0.0004008288757983252
210X161,0.0005168914996525758
210X162,0.0013006027303013412
210X163,0.001206031068159917
210X164,0.008472389212023111
210X165,0.0
210X166,0.0
210X167,0.0
210X168,0.0
210X169,0.0
210X170,0.0011651199418936478
210X171,0.00016140144900128896
210X172,0.0004886703355963253
210X173,0.0004779890110177558
210X174,0.01111798362393177
210X175,0.00012307568806455216
210X176,0.004891871395214476
210X177,0.001523459015644048
210X178,0.0
210X179,9.737930680297444e-05
210X180,0.0
210X181,0.0003547064527577487
210X182,0.0
210X183,0.0012146253066764204
210X184,0.0006067041306280694
210X185,0.0007843344386598648
210X186,0.0001132427116568556
210X187,9.917714184426007e-05
210X188,0.000763148812183962
210X189,0.0012494792028658816
210X190,0.0005428000869316879
210X191,0.0
210X192,0.003161917356114188
210X193,0.00017014788825521718
210X194,0.00018897766394489456
210X195,0.0003320134651008751
210X196,0.0
210X197,0.0
210X198,0.0
210X199,0.0
210X200,0.0
210X201,0.0
210X202,0.0010480089959951661
210X203,0.0002630643548785771
210X204,0.0
210X205,0.0
210X206,0.0003310478519292441
210X207,0.00971894662176157
210X209,0.000444630441661
210X210,0.0002894445717766491
210X211,0.0
210X212,0.0
210X213,0.0
210X214,0.0
210X215,0.0
210X216,0.0010719329302456943
210X217,0.00018470695447881763
210X218,0.0
210X219,0.0011339147506816446
210X220,0.0
210X221,0.0
210X222,0.0
210X223,0.0
210X224,0.0
210X225,0.0
210X226,0.0
210X227,0.0
210X228,0.0011880778850927162
210X229,0.0005938793049218886
210X230,0.00023846989540576356
210X231,0.0002993591585210982
220X1,0.0
220X2,0.0007754519722877042
220X3,6.417097693815757e-05
220X4,0.0001691167299001247
220X5,0.0002701530170358294
220X6,0.0006404293033449826
220X8,0.0008630135164277291
220X9,0.0007891111320680615
220X10,0.000862448814993036
220X11,0.0
220X12,8.389729347835193e-05
220X13,0.0016299906510867058
220X14,0.0
220X15,0.0
220X16,9.842888881744003e-05
220X18,0.0
220X19,0.0
220X20,0.0
220X21,0.0
220X22,0.0
220X23,0.0
220X24,0.0
220X26,0.0010899016815374954
220X27,0.0
220X28,0.0027387716092998524
220X29,0.0004674897721244467
220X30,0.0011234327252301797
220X31,0.0007763023964410006
220X32,0.0005038887826501365
220X33,0.00029935383237899806
220X35,0.0
220X36,0.0
220X37,0.0
220X38,0.0
220X39,0.0
220X40,0.0
220X53,0.0
220X54,0.0006644701613929677
220X55,0.0020880922997464917
220X60,0.0002982967403655947
220X61,0.0
220X62,0.0
220X63,0.0
220X66,0.0
220X67,0.0
220X70,0.0
220X71,0.0
220X74,0.0
220X75,0.0
220X78,0.0
220X79,0.0
220X82,0.0
220X83,0.0
220X86,0.0
220X87,0.0
220X90,0.0
220X91,0.0
220X94,0.0001434894770871826
220X95,0.0
220X98,0.0005509717203447834
220X103,0.0006676226722364721
220X106,0.0
220X107,0.0
220X108,0.0
220X109,0.0
220X110,0.0
220X112,0.0013388698748087624
220X114,0.0
220X116,0.0
220X118,0.0
220X120,0.00020578794947650033
220X122,0.0
220X124,0.0
220X126,0.0014370148981925088
220X128,0.000246144689987818
220X130,0.0004554997437108498
220X132,0.0008400902840675085
220X138,0.0
220X140,0.0
220X141,0.0005008485001524701
220X142,0.001206355590409374
220X143,0.0029299020474308126
220X147,0.0
220X153,0.0
220X155,0.0
220X156,0.0
220X163,0.00015344970418568703
