0,0.0016069582504264512
1,0.002504987352245004
2,0.0
3,0.0016751227271068361
4,0.0004817526233684016
5,0.000658585657520219
6,0.000687105327649034
7,0.0011994698214545306
8,0.00024229753606020023
9,0.0003298935082817144
10,0.0010353918590855521
11,0.009623150164698814
12,0.0008509640740390429
13,0.0007586081658156069
14,0.0010792346454460084
15,0.0
16,0.0
17,0.0
18,0.00015685380526134964
19,0.0
20,0.0
21,0.00022322672005518608
22,0.0
23,0.0
24,0.0
25,0.0007968545182853351
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.00045555799727123894
32,0.00029400666798717456
33,0.010173999164553213
34,0.0
35,0.0
36,0.0019395391946093084
37,0.0
38,0.0
39,0.0016660376514105119
40,0.00018489434119689673
41,0.0
42,0.00040707437775352036
43,0.0003451706265142016
44,0.0
45,0.001396765352376378
46,0.00010953961675363966
47,0.0
48,0.0
49,0.006288565120041019
50,0.0
51,0.0
52,0.0003717584508892479
53,0.0
54,0.0
55,0.00011115944168261595
56,0.0
57,0.0
58,0.0
59,0.0
60,0.00016754675026485504
61,0.0
62,0.00010885969997172061
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0006352071861559254
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0006253060537388537
79,0.0005124619129304015
80,0.0
81,0.0
82,0.00047470600742725345
83,0.00010435953229102125
84,0.0053016832941103756
85,0.0007327919812433441
86,0.0007133964828276382
87,0.0
88,0.0014666512520004047
89,0.0
90,0.0
91,0.0
92,0.000849142963919585
93,0.0
94,0.00036716586268108615
95,0.00013729082751251382
96,0.0
97,0.0007409384092781796
98,0.00019230916901680448
99,0.0010634133582695764
100,0.0
101,0.0026037533591918203
102,0.0002775055858412718
103,0.000337969903879404
104,0.00026566492217351624
105,0.0
106,0.0
107,0.0
108,0.0
109,0.00013049147184159468
110,0.0019649298627363535
111,0.0010150206390945361
112,0.000172114417089705
113,0.0
114,0.0
115,0.0005665994027972194
116,0.0
117,0.0
118,0.0011574541105369852
119,0.0
120,0.0
121,0.0
122,0.000742044106182221
123,0.0
124,0.0
125,0.00010292907435610511
126,0.0
127,0.0
128,0.0
129,0.00028437375201465545
130,0.00032835863044638564
131,0.0
132,0.0
133,0.0003175419143344572
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0013767063376077875
140,0.0
141,0.0
142,0.00034205840596025295
143,0.0
144,0.00031110890295952436
145,0.00033851689748950255
146,0.0011076041973827233
147,0.0008511690596719727
148,0.0
149,0.00076407369810059
150,0.0009438594324375202
151,0.005793232724588011
152,0.0011516786702405251
153,0.0
154,0.0
155,0.004134874793913714
156,0.0010662860957831254
157,0.0007505252988056809
158,0.0007563397057286953
159,0.000150029553355466
160,0.0
161,0.008489934969801815
162,0.0007432142641959132
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0009569629673764719
168,0.0
169,0.0008203195161965411
170,0.0
171,0.011093480093159929
172,0.0
173,0.0038249840470140715
174,0.0007272880476584965
175,0.0017374629690012698
176,0.0
177,0.0001376152770219173
178,0.0004891871569208253
179,0.0
180,0.00023369921026506664
181,0.0005543130931191516
182,0.00010573107923040064
183,0.0005061351566082607
184,0.0007376055413387228
185,0.0016756398926657285
186,0.000546460823000704
187,0.0012914546901971345
188,0.00030549755374795125
189,0.0003995318652642609
190,0.0
191,0.00039229630024525985
192,0.00033807130982672033
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0010797940190156034
200,0.0
201,0.0
202,0.0
203,0.0
204,0.009592409482534354
205,0.0006439187397411723
206,0.0025176783420773523
207,0.00011071112760699502
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
